frame, x, y, z
806,249.4,265.774,1261
806,283.407,266.906,1270
806,318.25,267.706,1270
806,353.778,267.786,1270
806,389.665,267.852,1261
806,425.379,267.926,1256
806,460.451,267.407,1261
806,184.313,287.234,1256
806,216.582,287.999,1275
806,249.263,288.7,1256
806,282.655,289.375,1256
806,317.121,289.846,1261
806,353.248,289.906,1265
806,390.065,289.802,1256
806,426.721,289.493,1256
806,462.366,288.725,1256
806,185.003,311.012,1247
806,217.118,311.332,1280
806,249.39,311.566,1265
806,282.295,311.831,1252
806,316.488,312.011,1252
806,353.158,311.938,1252
806,390.478,311.622,1247
806,427.668,311.025,1252
806,464.003,310.135,1247
807,182.008,135.014,1289
807,214.197,137.03,1299
807,247.808,138.601,1304
807,283.174,138.893,1304
807,319.775,138.059,1309
807,357.159,137.826,1299
807,394.128,137.662,1299
807,430.044,136.786,1299
807,464.702,135.484,1294
807,182.35,155.125,1294
807,214.186,157.693,1289
807,248.097,159.519,1294
807,283.657,159.888,1294
807,319.779,158.999,1294
807,356.242,158.995,1294
807,392.773,159.036,1289
807,428.467,158.286,1284
807,462.563,157.069,1299
807,182.877,175.05,1289
807,214.824,178.048,1289
807,248.868,180.111,1284
807,284.261,180.38,1294
807,319.799,179.471,1284
807,355.32,180.009,1280
807,391.062,180.551,1280
807,426.252,180.048,1289
807,460.207,178.853,1294
807,183.479,195.423,1280
807,215.813,198.545,1289
807,249.651,200.75,1284
807,284.563,201.136,1280
807,319.727,200.535,1284
807,354.589,201.415,1280
807,389.514,202.305,1280
807,424.056,202.178,1289
807,458.114,201.158,1284
807,184.008,217.006,1275
807,216.651,219.82,1280
807,250.051,221.973,1289
807,284.416,222.814,1280
807,319.462,223.024,1275
807,354.088,223.621,1275
807,388.635,224.389,1284
807,422.841,224.629,1270
807,456.965,224.084,1275
807,184.333,240.432,1275
807,216.975,242.274,1280
807,250.062,244.055,1280
807,284.034,245.297,1275
807,318.823,246.165,1275
807,353.69,246.311,1275
807,388.586,246.67,1270
807,423.259,246.999,1261
807,457.883,246.661,1270
807,184.736,264.299,1265
807,217.136,265.516,1280
807,249.99,266.774,1261
807,283.629,267.906,1270
807,318.127,268.706,1265
807,353.405,268.786,1270
807,389.134,268.852,1261
807,424.746,268.926,1256
807,459.809,268.407,1261
807,185.338,288.234,1256
807,217.539,288.999,1280
807,250.096,289.7,1256
807,283.325,290.375,1256
807,317.585,290.846,1261
807,353.393,290.906,1261
807,389.939,290.802,1256
807,426.433,290.493,1256
807,462.032,289.725,1256
807,186.003,312.012,1252
807,218.166,312.332,1280
807,250.464,312.566,1265
807,283.363,312.831,1252
807,317.485,313.011,1252
807,353.794,312.938,1252
807,390.777,312.622,1247
807,427.753,312.025,1252
807,464.005,311.135,1247
808,183.008,136.014,1289
808,214.955,137.877,1299
808,248.285,139.198,1299
808,283.377,139.161,1299
808,319.775,138.057,1299
808,357.318,137.905,1294
808,394.536,137.974,1294
808,430.737,137.43,1294
808,465.708,136.485,1294
808,183.128,156.413,1294
808,214.8,158.828,1289
808,248.551,160.378,1294
808,283.98,160.399,1294
808,320.013,159.222,1294
808,356.575,159.17,1294
808,393.271,159.302,1289
808,429.176,158.75,1284
808,463.539,157.803,1299
808,183.385,176.633,1294
808,215.259,179.467,1289
808,249.304,181.231,1284
808,284.749,181.162,1289
808,320.332,179.964,1280
808,355.89,180.335,1280
808,391.685,180.799,1280
808,426.987,180.314,1289
808,461.152,179.276,1294
808,183.71,197.268,1280
808,216.075,200.195,1289
808,250.064,202.087,1284
808,285.201,202.171,1280
808,320.55,201.302,1284
808,355.39,201.915,1280
808,390.272,202.58,1280
808,424.843,202.301,1284
808,459.054,201.304,1284
808,184.008,219.006,1275
808,216.781,221.584,1280
808,250.418,223.443,1289
808,285.104,224.033,1284
808,320.463,224.021,1275
808,355.023,224.281,1275
808,389.503,224.738,1284
808,423.726,224.731,1270
808,457.973,224.088,1270
808,184.264,242.321,1270
808,217.029,243.99,1275
808,250.342,245.542,1280
808,284.609,246.584,1275
808,319.669,247.243,1275
808,354.592,247.083,1270
808,389.517,247.132,1270
808,424.292,247.222,1256
808,459.117,246.818,1270
808,184.677,265.923,1265
808,217.151,267.043,1280
808,250.148,268.167,1261
808,283.977,269.157,1265
808,318.681,269.784,1265
808,354.153,269.628,1270
808,390.086,269.452,1261
808,425.953,269.362,1256
808,461.318,268.837,1261
808,185.313,289.533,1256
808,217.526,290.272,1280
808,250.124,290.935,1256
808,283.427,291.535,1256
808,317.829,291.89,1261
808,353.959,291.798,1261
808,390.895,291.545,1256
808,427.807,291.17,1256
808,463.813,290.455,1256
808,186.003,313.012,1252
808,218.12,313.37,1284
808,250.384,313.635,1265
808,283.279,313.886,1252
808,317.488,314.01,1247
808,354.23,313.87,1252
808,391.738,313.499,1252
808,429.257,312.921,1256
808,466.006,312.136,1252
809,183.008,137.014,1280
809,214.887,138.762,1294
809,248.149,140.042,1294
809,283.17,140.037,1294
809,319.49,138.965,1294
809,356.94,138.782,1289
809,394.024,138.707,1294
809,430.012,137.852,1294
809,464.708,136.489,1294
809,183.138,157.149,1294
809,214.755,159.497,1289
809,248.457,161.097,1294
809,283.837,161.257,1294
809,319.822,160.217,1294
809,356.335,160.246,1289
809,392.953,160.37,1280
809,428.703,159.65,1284
809,462.825,158.374,1294
809,183.394,177.071,1289
809,215.228,179.897,1289
809,249.242,181.816,1284
809,284.66,181.985,1289
809,320.22,181.018,1280
809,355.77,181.569,1280
809,391.548,182.165,1275
809,426.772,181.704,1289
809,460.742,180.46,1294
809,183.714,197.432,1280
809,216.053,200.422,1289
809,250.03,202.555,1284
809,285.157,202.939,1280
809,320.502,202.371,1280
809,355.364,203.229,1280
809,390.271,204.135,1280
809,424.835,204.063,1284
809,458.908,203.022,1284
809,184.008,219.006,1275
809,216.769,221.717,1280
809,250.409,223.829,1289
809,285.1,224.713,1284
809,320.464,225.024,1275
809,355.055,225.553,1280
809,389.567,226.309,1280
809,423.804,226.609,1270
809,457.966,226.081,1270
809,184.269,242.458,1270
809,217.028,244.179,1280
809,250.356,245.893,1280
809,284.638,247.137,1275
809,319.707,248.046,1280
809,354.64,248.164,1275
809,389.561,248.521,1270
809,424.3,248.895,1256
809,458.973,248.533,1270
809,184.687,266.346,1270
809,217.16,267.401,1280
809,250.176,268.524,1261
809,284.027,269.564,1265
809,318.734,270.322,1261
809,354.174,270.404,1270
809,390.036,270.499,1261
809,425.772,270.598,1256
809,460.909,270.022,1261
809,185.322,290.275,1256
809,217.535,290.828,1280
809,250.154,291.317,1256
809,283.478,291.8,1256
809,317.871,292.145,1256
809,353.917,292.223,1261
809,390.702,292.173,1256
809,427.385,291.873,1256
809,463.097,291.031,1256
809,186.003,314.012,1252
809,218.119,314.071,1280
809,250.398,314.032,1261
809,283.303,314.033,1252
809,317.487,314.01,1243
809,354.092,313.963,1252
809,391.382,313.706,1247
809,428.601,313.104,1256
809,465.005,312.133,1252
810,183.008,138.014,1289
810,214.916,139.703,1294
810,248.17,140.851,1299
810,283.166,140.671,1299
810,319.522,139.447,1294
810,357.122,139.184,1289
810,394.452,139.151,1294
810,430.732,138.514,1294
810,465.715,137.482,1294
810,183.414,158.158,1299
810,215.014,160.422,1289
810,248.624,161.836,1289
810,283.898,161.752,1289
810,319.868,160.49,1289
810,356.51,160.359,1289
810,393.376,160.418,1289
810,429.426,159.793,1284
810,463.837,158.774,1299
810,183.966,178.105,1294
810,215.721,180.818,1289
810,249.54,182.499,1284
810,284.768,182.371,1294
810,320.264,181.124,1284
810,355.929,181.449,1280
810,391.955,181.869,1280
810,427.486,181.334,1294
810,461.753,180.239,1294
810,184.553,198.479,1284
810,216.73,201.327,1289
810,250.417,203.193,1280
810,285.288,203.258,1280
810,320.526,202.37,1280
810,355.502,202.97,1280
810,390.662,203.62,1275
810,425.537,203.315,1289
810,459.917,202.277,1280
810,185.008,220.006,1280
810,217.518,222.558,1280
810,250.823,224.43,1289
810,285.234,225.03,1284
810,320.464,225.021,1275
810,355.179,225.298,1275
810,389.948,225.766,1284
810,424.497,225.754,1270
810,458.974,225.087,1270
810,185.149,243.24,1275
810,217.695,244.888,1280
810,250.725,246.463,1280
810,284.759,247.531,1275
810,319.722,248.214,1280
810,354.766,248.085,1275
810,389.941,248.158,1275
810,424.991,248.258,1256
810,459.979,247.835,1270
810,185.297,266.841,1270
810,217.625,267.934,1280
810,250.436,269.073,1261
810,284.112,270.093,1265
810,318.76,270.754,1265
810,354.312,270.631,1270
810,390.421,270.481,1261
810,426.468,270.403,1256
810,461.916,269.855,1261
810,185.614,290.487,1261
810,217.752,291.195,1280
810,250.27,291.86,1256
810,283.505,292.484,1256
810,317.891,292.872,1261
810,354.062,292.807,1261
810,391.092,292.576,1256
810,428.084,292.208,1256
810,464.103,291.466,1256
810,186.003,314.012,1256
810,218.111,314.333,1284
810,250.372,314.589,1265
810,283.263,314.858,1252
810,317.488,315.01,1243
810,354.239,314.887,1247
810,391.774,314.529,1247
810,429.295,313.95,1256
810,466.005,313.136,1252
811,182.008,138.014,1289
811,214.071,139.635,1299
811,247.525,140.715,1299
811,282.739,140.463,1299
811,319.281,139.16,1294
811,357.01,138.802,1294
811,394.408,138.635,1294
811,430.718,137.785,1299
811,465.715,136.483,1294
811,182.388,158.167,1294
811,214.157,160.377,1289
811,247.999,161.741,1289
811,283.522,161.609,1289
811,319.689,160.297,1294
811,356.45,160.115,1289
811,393.368,160.095,1289
811,429.434,159.316,1280
811,463.849,158.06,1294
811,182.915,178.114,1289
811,214.86,180.786,1289
811,248.948,182.438,1284
811,284.448,182.281,1284
811,320.148,181.01,1284
811,355.918,181.326,1280
811,391.977,181.726,1280
811,427.507,181.115,1289
811,461.766,179.828,1294
811,183.498,198.483,1284
811,215.895,201.305,1284
811,249.875,203.159,1280
811,285.029,203.214,1280
811,320.475,202.321,1280
811,355.533,202.941,1280
811,390.703,203.614,1280
811,425.562,203.303,1289
811,459.926,202.131,1280
811,184.008,220.006,1275
811,216.763,222.547,1280
811,250.354,224.422,1289
811,285.032,225.026,1284
811,320.465,225.021,1270
811,355.234,225.328,1275
811,389.996,225.825,1284
811,424.52,225.829,1270
811,458.974,225.08,1270
811,184.348,243.246,1280
811,217.093,244.888,1280
811,250.356,246.478,1280
811,284.604,247.561,1280
811,319.724,248.253,1280
811,354.818,248.131,1275
811,389.984,248.198,1270
811,425.007,248.262,1256
811,459.972,247.69,1270
811,184.765,266.851,1270
811,217.229,267.944,1280
811,250.19,269.103,1261
811,284.002,270.144,1270
811,318.749,270.807,1270
811,354.345,270.649,1270
811,390.452,270.426,1256
811,426.476,270.217,1256
811,461.905,269.445,1261
811,185.364,290.496,1261
811,217.577,291.205,1280
811,250.158,291.891,1256
811,283.449,292.537,1256
811,317.875,292.914,1261
811,354.08,292.763,1261
811,391.115,292.378,1256
811,428.089,291.781,1256
811,464.093,290.75,1256
811,186.003,314.012,1256
811,218.13,314.333,1284
811,250.388,314.604,1261
811,283.273,314.883,1252
811,317.489,315.009,1243
811,354.261,314.747,1247
811,391.801,314.169,1243
811,429.307,313.29,1256
811,466.005,312.135,1252
812,183.008,139.014,1289
812,214.788,140.345,1299
812,247.952,141.15,1299
812,282.913,140.662,1299
812,319.28,139.161,1294
812,357.004,138.833,1294
812,394.446,138.702,1294
812,430.767,137.836,1294
812,465.714,136.488,1294
812,183.133,158.92,1299
812,214.659,160.923,1289
812,248.271,162.149,1289
812,283.604,161.938,1294
812,319.654,160.562,1294
812,356.427,160.414,1289
812,393.404,160.422,1289
812,429.497,159.627,1280
812,463.867,158.328,1294
812,183.386,178.57,1289
812,215.14,181.134,1289
812,249.081,182.82,1284
812,284.472,182.769,1284
812,320.113,181.575,1280
812,355.905,181.919,1280
812,392.024,182.319,1280
812,427.593,181.696,1284
812,461.811,180.373,1294
812,183.707,198.658,1284
812,215.98,201.486,1284
812,249.902,203.528,1280
812,285.021,203.844,1275
812,320.455,203.163,1280
812,355.537,203.788,1275
812,390.754,204.43,1275
812,425.651,204.12,1289
812,459.979,202.934,1280
812,184.008,220.006,1280
812,216.717,222.658,1280
812,250.319,224.786,1284
812,285.015,225.713,1280
812,320.465,226.023,1270
812,355.247,226.3,1275
812,390.023,226.766,1280
812,424.556,226.8,1270
812,458.969,226.079,1270
812,184.279,243.377,1275
812,216.998,245.069,1275
812,250.301,246.841,1280
812,284.597,248.168,1275
812,319.741,249.094,1275
812,354.82,249.033,1275
812,389.946,249.139,1270
812,424.912,249.283,1256
812,459.767,248.765,1265
812,184.702,267.263,1270
812,217.147,268.293,1280
812,250.149,269.47,1261
812,284.015,270.581,1270
812,318.777,271.356,1270
812,354.315,271.338,1270
812,390.311,271.266,1256
812,426.188,271.207,1256
812,461.438,270.525,1261
812,185.335,291.226,1261
812,217.529,291.75,1280
812,250.139,292.269,1256
812,283.475,292.796,1256
812,317.904,293.153,1261
812,353.997,293.201,1261
812,390.843,293.073,1256
812,427.585,292.697,1256
812,463.349,291.8,1256
812,186.003,315.012,1256
812,218.104,315.035,1284
812,250.374,315.004,1261
812,283.286,315.026,1252
812,317.487,315.01,1243
812,354.093,314.986,1247
812,391.384,314.725,1243
812,428.596,314.115,1252
812,465.003,313.134,1247
813,183.008,138.014,1284
813,215.035,139.544,1299
813,248.469,140.57,1299
813,283.693,140.338,1299
813,320.279,139.161,1294
813,357.949,139.05,1289
813,395.323,139.19,1294
813,431.666,138.615,1294
813,466.709,137.486,1294
813,183.355,158.126,1299
813,215.047,160.247,1289
813,248.803,161.561,1294
813,284.252,161.442,1294
813,320.388,160.252,1294
813,357.099,160.33,1289
813,394.007,160.646,1289
813,430.109,160.17,1284
813,464.573,159.098,1294
813,183.879,178.042,1294
813,215.705,180.64,1289
813,249.632,182.256,1280
813,284.96,182.103,1284
813,320.544,180.937,1280
813,356.275,181.516,1280
813,392.346,182.269,1280
813,427.908,181.986,1284
813,462.212,180.893,1294
813,184.477,198.413,1284
813,216.717,201.188,1284
813,250.477,203.027,1280
813,285.37,203.072,1270
813,320.611,202.249,1275
813,355.651,203.131,1275
813,390.855,204.149,1275
813,425.73,204.165,1289
813,460.117,203.198,1280
813,185.008,220.006,1275
813,217.581,222.534,1280
813,250.931,224.411,1284
813,285.311,225,1275
813,320.463,225.023,1270
813,355.24,225.569,1275
813,390.029,226.356,1280
813,424.537,226.635,1270
813,458.974,226.08,1270
813,185.337,243.442,1275
813,217.925,245.071,1280
813,250.98,246.669,1280
813,284.978,247.754,1275
813,319.868,248.477,1275
813,354.888,248.488,1270
813,390.015,248.728,1275
813,424.977,248.95,1256
813,459.897,248.466,1265
813,185.741,267.309,1270
813,218.098,268.39,1280
813,250.926,269.56,1265
813,284.584,270.621,1275
813,319.167,271.303,1270
813,354.609,271.159,1270
813,390.578,270.952,1261
813,426.476,270.744,1256
813,461.822,269.944,1261
813,186.34,291.235,1261
813,218.504,291.936,1280
813,251.037,292.631,1256
813,284.273,293.304,1261
813,318.603,293.683,1265
813,354.586,293.426,1261
813,391.384,292.898,1256
813,428.163,292.143,1256
813,464.04,290.973,1256
813,187.003,315.012,1256
813,219.132,315.322,1284
813,251.406,315.596,1261
813,284.306,315.897,1252
813,318.486,316.008,1252
813,354.982,315.531,1252
813,392.22,314.684,1247
813,429.478,313.523,1256
813,466.005,312.134,1252
814,183.008,138.014,1284
814,215.101,139.549,1299
814,248.562,140.588,1299
814,283.769,140.361,1299
814,320.279,139.161,1294
814,357.75,139.01,1294
814,394.872,139.106,1289
814,430.932,138.535,1294
814,465.71,137.488,1294
814,183.397,158.136,1299
814,215.15,160.26,1289
814,248.923,161.592,1294
814,284.349,161.493,1294
814,320.417,160.29,1299
814,356.984,160.31,1289
814,393.702,160.558,1289
814,429.58,160.066,1280
814,463.816,159.073,1294
814,183.948,178.055,1289
814,215.826,180.649,1289
814,249.752,182.283,1280
814,285.047,182.165,1284
814,320.575,181.003,1280
814,356.223,181.51,1280
814,392.186,182.174,1280
814,427.606,181.857,1284
814,461.731,180.842,1294
814,184.544,198.422,1284
814,216.819,201.178,1284
814,250.564,203.022,1275
814,285.426,203.111,1270
814,320.627,202.318,1275
814,355.647,203.115,1275
814,390.821,204.042,1275
814,425.636,204.029,1284
814,459.903,203.143,1280
814,185.008,220.006,1280
814,217.603,222.489,1284
814,250.951,224.336,1280
814,285.325,224.946,1275
814,320.464,225.023,1265
814,355.279,225.487,1270
814,390.093,226.231,1280
814,424.596,226.535,1270
814,458.97,226.087,1270
814,185.134,243.444,1275
814,217.79,244.977,1280
814,250.897,246.48,1280
814,284.947,247.512,1275
814,319.886,248.239,1275
814,354.971,248.264,1270
814,390.143,248.58,1270
814,425.113,248.951,1256
814,459.966,248.684,1265
814,185.267,267.315,1270
814,217.75,268.239,1280
814,250.712,269.227,1265
814,284.504,270.136,1275
814,319.202,270.774,1270
814,354.724,270.752,1270
814,390.736,270.79,1261
814,426.628,270.897,1256
814,461.895,270.431,1261
814,185.584,291.244,1261
814,217.931,291.725,1280
814,250.682,292.156,1256
814,284.131,292.589,1261
814,318.636,292.875,1270
814,354.71,292.853,1261
814,391.54,292.74,1256
814,428.295,292.464,1256
814,464.083,291.739,1256
814,186.003,315.012,1256
814,218.37,315.052,1284
814,250.919,315.015,1261
814,284.086,315.029,1256
814,318.489,315.009,1256
814,355.083,314.869,1252
814,392.346,314.554,1247
814,429.569,313.988,1256
814,466.005,313.135,1252
815,183.008,139.013,1289
815,215.009,140.52,1299
815,248.443,141.559,1299
815,283.679,141.364,1299
815,320.28,140.159,1294
815,357.997,139.79,1294
815,395.398,139.607,1289
815,431.723,138.761,1294
815,466.709,137.483,1289
815,183.353,158.873,1299
815,215.019,160.964,1289
815,248.784,162.302,1289
815,284.261,162.236,1294
815,320.427,161.031,1299
815,357.177,160.901,1289
815,394.11,160.936,1289
815,430.203,160.225,1280
815,464.614,159.042,1294
815,183.876,178.521,1294
815,215.676,181.084,1284
815,249.618,182.731,1284
815,284.987,182.638,1289
815,320.614,181.472,1284
815,356.369,181.897,1280
815,392.456,182.432,1280
815,428.025,181.97,1284
815,462.287,180.813,1294
815,184.474,198.632,1284
815,216.683,201.37,1284
815,250.451,203.237,1275
815,285.388,203.334,1275
815,320.681,202.527,1275
815,355.72,203.308,1275
815,390.925,204.193,1275
815,425.821,204.107,1280
815,460.191,203.127,1280
815,185.008,220.006,1280
815,217.536,222.496,1280
815,250.866,224.37,1280
815,285.265,224.976,1275
815,320.463,225.023,1261
815,355.207,225.533,1270
815,389.989,226.298,1275
815,424.525,226.584,1270
815,458.971,226.085,1270
815,185.358,243.356,1275
815,217.859,244.885,1280
815,250.84,246.408,1280
815,284.792,247.438,1275
815,319.664,248.161,1270
815,354.659,248.237,1270
815,389.787,248.6,1270
815,424.774,248.981,1256
815,459.689,248.682,1270
815,185.778,267.223,1270
815,217.998,268.128,1280
815,250.678,269.122,1265
815,284.204,270.04,1275
815,318.7,270.694,1270
815,354.119,270.713,1270
815,390.104,270.795,1256
815,426.023,270.921,1256
815,461.356,270.429,1261
815,186.377,291.193,1261
815,218.349,291.645,1280
815,250.659,292.07,1261
815,283.681,292.517,1261
815,317.857,292.831,1265
815,353.816,292.835,1265
815,390.643,292.751,1256
815,427.441,292.488,1256
815,463.302,291.739,1256
815,187.003,315.012,1256
815,218.892,315.017,1284
815,250.891,314.967,1265
815,283.519,314.997,1256
815,317.485,315.009,1256
815,353.957,314.879,1252
815,391.224,314.577,1247
815,428.494,314.014,1252
815,465.004,313.135,1252
816,182.008,138.014,1289
816,214.276,139.565,1299
816,247.994,140.611,1299
816,283.486,140.381,1299
816,320.281,139.161,1294
816,358.046,138.965,1289
816,395.437,139.027,1289
816,431.741,138.467,1294
816,466.709,137.49,1289
816,182.6,158.143,1294
816,214.495,160.28,1289
816,248.487,161.616,1294
816,284.157,161.514,1294
816,320.461,160.289,1294
816,357.247,160.26,1289
816,394.166,160.461,1289
816,430.235,159.967,1280
816,464.629,159.04,1294
816,183.395,178.063,1289
816,215.376,180.666,1289
816,249.462,182.301,1284
816,284.944,182.182,1284
816,320.65,181.001,1284
816,356.43,181.46,1280
816,392.508,182.071,1275
816,428.057,181.735,1280
816,462.304,180.78,1294
816,184.257,198.427,1284
816,216.585,201.187,1284
816,250.412,203.03,1280
816,285.385,203.119,1275
816,320.701,202.317,1280
816,355.757,203.073,1275
816,390.96,203.955,1275
816,425.842,203.916,1280
816,460.202,203.079,1280
816,185.008,220.006,1280
816,217.583,222.486,1280
816,250.909,224.326,1280
816,285.288,224.938,1275
816,320.463,225.022,1261
816,355.217,225.464,1270
816,390.001,226.191,1275
816,424.53,226.493,1270
816,458.972,226.092,1270
816,185.439,243.435,1280
816,217.973,244.959,1280
816,250.924,246.45,1280
816,284.831,247.48,1270
816,319.664,248.224,1270
816,354.652,248.27,1270
816,389.781,248.625,1270
816,424.765,249.056,1256
816,459.682,248.896,1265
816,185.859,267.3,1270
816,218.112,268.209,1280
816,250.768,269.179,1265
816,284.247,270.081,1275
816,318.702,270.745,1265
816,354.104,270.798,1270
816,390.086,270.95,1261
816,426.005,271.203,1256
816,461.347,270.908,1261
816,186.421,291.23,1261
816,218.429,291.692,1280
816,250.732,292.102,1261
816,283.719,292.524,1261
816,317.858,292.846,1265
816,353.799,292.955,1265
816,390.621,293.035,1256
816,427.421,292.988,1252
816,463.294,292.49,1256
816,187.003,315.012,1256
816,218.935,315.034,1284
816,250.94,314.977,1270
816,283.548,314.986,1256
816,317.484,315.011,1256
816,353.941,315.054,1256
816,391.204,314.992,1247
816,428.48,314.714,1252
816,465.004,314.136,1247
817,183.008,138.014,1284
817,215.089,139.623,1299
817,248.556,140.684,1299
817,283.772,140.421,1299
817,320.279,139.161,1294
817,357.754,138.925,1289
817,394.868,138.98,1289
817,430.921,138.439,1289
817,465.711,137.49,1289
817,183.4,158.42,1294
817,215.14,160.574,1289
817,248.926,161.848,1289
817,284.376,161.634,1294
817,320.455,160.315,1294
817,357.014,160.23,1289
817,393.711,160.42,1289
817,429.576,159.945,1280
817,463.825,159.047,1289
817,183.952,178.637,1289
817,215.812,181.198,1289
817,249.754,182.671,1284
817,285.089,182.357,1284
817,320.643,181.031,1280
817,356.269,181.424,1275
817,392.196,182.026,1275
817,427.601,181.712,1280
817,461.743,180.786,1289
817,184.545,199.268,1284
817,216.793,201.904,1284
817,250.545,203.493,1275
817,285.451,203.323,1275
817,320.696,202.333,1275
817,355.676,203.022,1275
817,390.806,203.903,1270
817,425.615,203.888,1275
817,459.913,203.082,1275
817,185.008,221.006,1280
817,217.555,223.276,1280
817,250.878,224.82,1280
817,285.272,225.151,1275
817,320.463,225.021,1265
817,355.224,225.405,1270
817,390.012,226.135,1275
817,424.542,226.462,1270
817,458.973,226.093,1270
817,185.146,244.317,1275
817,217.709,245.669,1275
817,250.731,246.9,1280
817,284.733,247.682,1270
817,319.667,248.241,1270
817,354.746,248.219,1270
817,389.957,248.572,1270
817,425.013,249.026,1256
817,459.972,248.898,1265
817,185.29,267.914,1270
817,217.623,268.716,1280
817,250.421,269.517,1265
817,284.072,270.246,1270
817,318.705,270.776,1265
817,354.277,270.762,1270
817,390.419,270.904,1256
817,426.479,271.177,1256
817,461.907,270.912,1261
817,185.607,291.525,1261
817,217.748,291.947,1280
817,250.256,292.289,1261
817,283.479,292.627,1261
817,317.861,292.873,1265
817,354.04,292.928,1265
817,391.091,292.993,1256
817,428.094,292.963,1256
817,464.098,292.495,1256
817,186.003,315.012,1252
817,218.115,315.056,1289
817,250.37,315.009,1275
817,283.259,315.006,1261
817,317.488,315.01,1256
817,354.238,315.017,1256
817,391.782,314.945,1252
817,429.309,314.684,1256
817,466.005,314.136,1252
818,183.008,138.014,1284
818,215.043,139.605,1294
818,248.465,140.654,1299
818,283.667,140.399,1294
818,320.28,139.161,1294
818,358.17,138.991,1289
818,395.82,139.083,1289
818,432.436,138.517,1289
818,467.709,137.489,1289
818,183.369,158.165,1294
818,215.066,160.343,1289
818,248.806,161.672,1294
818,284.234,161.534,1294
818,320.397,160.29,1294
818,357.263,160.289,1289
818,394.383,160.531,1280
818,430.705,160.043,1275
818,465.357,159.065,1294
818,183.915,178.108,1289
818,215.743,180.749,1289
818,249.649,182.366,1284
818,284.968,182.205,1289
818,320.583,181.003,1280
818,356.399,181.493,1275
818,392.596,182.153,1275
818,428.306,181.836,1275
818,462.751,180.831,1289
818,184.521,198.477,1284
818,216.752,201.268,1284
818,250.483,203.088,1275
818,285.383,203.14,1275
818,320.662,202.316,1275
818,355.72,203.108,1275
818,390.963,204.036,1270
818,425.911,204.019,1275
818,460.393,203.135,1275
818,185.008,220.006,1275
818,217.554,222.513,1280
818,250.873,224.354,1280
818,285.268,224.957,1275
818,320.463,225.023,1265
818,355.2,225.5,1270
818,389.967,226.248,1275
818,424.489,226.544,1270
818,458.975,226.087,1270
818,185.169,243.25,1275
818,217.748,244.857,1280
818,250.781,246.412,1280
818,284.784,247.495,1270
818,319.684,248.26,1275
818,354.663,248.307,1270
818,389.745,248.624,1270
818,424.69,248.979,1256
818,459.637,248.696,1265
818,185.326,266.855,1270
818,217.691,267.913,1284
818,250.511,269.038,1265
818,284.163,270.077,1270
818,318.734,270.81,1265
818,354.143,270.824,1270
818,390.07,270.855,1256
818,425.945,270.938,1256
818,461.312,270.448,1261
818,185.638,290.498,1261
818,217.821,291.175,1280
818,250.357,291.827,1261
818,283.582,292.468,1261
818,317.891,292.91,1265
818,353.852,292.936,1265
818,390.621,292.811,1256
818,427.384,292.505,1256
818,463.283,291.752,1256
818,186.003,314.012,1252
818,218.16,314.303,1289
818,250.444,314.545,1275
818,283.332,314.823,1261
818,317.486,315.011,1256
818,353.975,314.931,1256
818,391.2,314.609,1252
818,428.452,314.014,1252
818,465.004,313.135,1247
819,183.008,137.014,1284
819,215.058,138.836,1294
819,248.487,140.173,1299
819,283.686,140.196,1294
819,320.28,139.165,1294
819,358.126,139.164,1284
819,395.74,139.309,1289
819,432.367,138.672,1289
819,467.71,137.493,1289
819,183.376,157.408,1294
819,215.086,159.826,1289
819,248.83,161.467,1289
819,284.254,161.64,1294
819,320.396,160.625,1294
819,357.215,160.777,1284
819,394.288,161.066,1275
819,430.607,160.517,1275
819,465.325,159.394,1289
819,183.924,177.598,1289
819,215.761,180.485,1289
819,249.668,182.425,1284
819,284.985,182.595,1280
819,320.582,181.641,1280
819,356.351,182.258,1275
819,392.495,182.951,1275
819,428.185,182.602,1275
819,462.69,181.472,1280
819,184.527,198.217,1284
819,216.762,201.247,1284
819,250.491,203.376,1275
819,285.392,203.758,1270
819,320.662,203.199,1275
819,355.68,204.069,1270
819,390.878,205.006,1270
819,425.799,204.99,1275
819,460.329,204.024,1275
819,185.008,220.006,1275
819,217.551,222.722,1280
819,250.865,224.812,1280
819,285.261,225.697,1275
819,320.463,226.024,1265
819,355.178,226.514,1270
819,389.928,227.251,1275
819,424.447,227.566,1265
819,458.979,227.083,1265
819,185.159,243.549,1275
819,217.73,245.277,1280
819,250.751,246.97,1280
819,284.753,248.209,1275
819,319.668,249.116,1270
819,354.668,249.188,1270
819,389.789,249.506,1270
819,424.795,249.876,1256
819,459.849,249.544,1261
819,185.309,267.439,1270
819,217.661,268.513,1280
819,250.463,269.627,1265
819,284.107,270.654,1270
819,318.704,271.392,1265
819,354.187,271.436,1270
819,390.229,271.498,1256
819,426.25,271.585,1256
819,461.788,271.033,1256
819,185.623,291.326,1256
819,217.789,291.907,1280
819,250.304,292.4,1261
819,283.518,292.865,1261
819,317.861,293.181,1261
819,353.953,293.236,1265
819,390.915,293.165,1256
819,427.908,292.856,1256
819,464.034,292.035,1256
819,186.003,315.012,1252
819,218.143,315.106,1289
819,250.408,315.077,1275
819,283.29,315.063,1261
819,317.488,315.009,1256
819,354.159,314.953,1256
819,391.636,314.687,1252
